TipusCasData,RegioSanitariaDescripcio,EdatRang,Total
2020-12-16,GIRONA,50-59,55
2020-12-16,GIRONA,90+,18
2020-12-16,GIRONA,60-69,36
2020-12-16,BARCELONA CIUTAT,30-39,66
2020-12-16,ALT PIRINEU I ARAN,40-49,10
2020-12-16,ALT PIRINEU I ARAN,70-79,2
2020-12-16,ALT PIRINEU I ARAN,90+,4
2020-12-16,ALT PIRINEU I ARAN,0-9,13
2020-12-16,ALT PIRINEU I ARAN,50-59,9
2020-12-16,ALT PIRINEU I ARAN,80-89,7
2020-12-16,ALT PIRINEU I ARAN,20-29,8
2020-12-16,BARCELONA CIUTAT,70-79,31
2020-12-16,BARCELONA CIUTAT,20-29,60
2020-12-16,BARCELONA CIUTAT,50-59,58
2020-12-16,BARCELONA CIUTAT,40-49,60
2020-12-16,BARCELONA CIUTAT,60-69,39
2020-12-16,BARCELONA CIUTAT,90+,7
2020-12-16,BARCELONA CIUTAT,80-89,22
2020-12-16,ALT PIRINEU I ARAN,10-19,8
2020-12-16,ALT PIRINEU I ARAN,30-39,8
2020-12-16,ALT PIRINEU I ARAN,60-69,6
2020-12-16,BARCELONA CIUTAT,10-19,37
2020-12-16,BARCELONA CIUTAT,0-9,13
2020-12-16,METROPOLITANA SUD,70-79,27
2020-12-16,METROPOLITANA SUD,30-39,45
2020-12-16,METROPOLITANA SUD,50-59,57
2020-12-16,METROPOLITANA SUD,90+,6
2020-12-16,METROPOLITANA SUD,60-69,31
2020-12-16,METROPOLITANA SUD,80-89,20
2020-12-16,METROPOLITANA SUD,20-29,41
2020-12-16,METROPOLITANA SUD,40-49,65
2020-12-16,METROPOLITANA SUD,10-19,39
2020-12-16,METROPOLITANA SUD,0-9,24
2020-12-16,METROPOLITANA NORD,30-39,67
2020-12-16,METROPOLITANA NORD,40-49,107
2020-12-16,METROPOLITANA NORD,0-9,26
2020-12-16,METROPOLITANA NORD,50-59,72
2020-12-16,METROPOLITANA NORD,80-89,42
2020-12-16,METROPOLITANA NORD,60-69,53
2020-12-16,TERRES DE L'EBRE,50-59,6
2020-12-16,TERRES DE L'EBRE,70-79,3
2020-12-16,TERRES DE L'EBRE,30-39,2
2020-12-16,TERRES DE L'EBRE,40-49,7
2020-12-16,TERRES DE L'EBRE,60-69,2
2020-12-16,TERRES DE L'EBRE,20-29,6
2020-12-16,TERRES DE L'EBRE,0-9,1
2020-12-16,TERRES DE L'EBRE,80-89,2
2020-12-16,TERRES DE L'EBRE,90+,2
2020-12-16,METROPOLITANA NORD,10-19,60
2020-12-16,LLEIDA,30-39,14
2020-12-16,LLEIDA,60-69,16
2020-12-16,LLEIDA,40-49,15
2020-12-16,LLEIDA,50-59,14
2020-12-16,LLEIDA,0-9,6
2020-12-16,LLEIDA,70-79,4
2020-12-16,LLEIDA,20-29,7
2020-12-16,LLEIDA,10-19,8
2020-12-16,LLEIDA,90+,2
2020-12-16,GIRONA,20-29,34
2020-12-16,LLEIDA,80-89,4
2020-12-16,METROPOLITANA NORD,20-29,63
2020-12-16,METROPOLITANA NORD,70-79,32
2020-12-16,METROPOLITANA NORD,90+,13
2020-12-17,CATALUNYA CENTRAL,70-79,15
2020-12-17,CATALUNYA CENTRAL,0-9,7
2020-12-17,CATALUNYA CENTRAL,80-89,13
2020-12-17,CATALUNYA CENTRAL,90+,6
2020-12-17,CATALUNYA CENTRAL,50-59,23
2020-12-17,CATALUNYA CENTRAL,40-49,35
2020-12-17,CATALUNYA CENTRAL,60-69,22
2020-12-17,CATALUNYA CENTRAL,20-29,28
2020-12-17,CATALUNYA CENTRAL,30-39,28
2020-12-17,CATALUNYA CENTRAL,10-19,25
2020-12-17,CAMP DE TARRAGONA,20-29,17
2020-12-17,CAMP DE TARRAGONA,80-89,7
2020-12-17,CAMP DE TARRAGONA,40-49,27
2020-12-17,CAMP DE TARRAGONA,60-69,14
2020-12-17,CAMP DE TARRAGONA,10-19,13
2020-12-17,CAMP DE TARRAGONA,70-79,9
2020-12-17,CAMP DE TARRAGONA,0-9,6
2020-12-17,CAMP DE TARRAGONA,50-59,21
2020-12-17,CAMP DE TARRAGONA,30-39,21
2020-12-17,CAMP DE TARRAGONA,90+,3
2020-12-17,GIRONA,40-49,54
2020-12-17,GIRONA,70-79,19
2020-12-17,GIRONA,10-19,49
2020-12-17,GIRONA,30-39,43
2020-12-17,GIRONA,90+,4
2020-12-17,GIRONA,80-89,15
2020-12-17,GIRONA,20-29,44
2020-12-17,GIRONA,0-9,30
2020-12-17,GIRONA,50-59,50
2020-12-17,ALT PIRINEU I ARAN,30-39,6
2020-12-17,ALT PIRINEU I ARAN,10-19,2
2020-12-17,ALT PIRINEU I ARAN,20-29,10
2020-12-17,BARCELONA CIUTAT,40-49,83
2020-12-17,BARCELONA CIUTAT,20-29,69
2020-12-17,BARCELONA CIUTAT,60-69,46
2020-12-17,BARCELONA CIUTAT,0-9,22
2020-12-17,BARCELONA CIUTAT,30-39,73
2020-12-17,BARCELONA CIUTAT,10-19,43
2020-12-17,ALT PIRINEU I ARAN,60-69,10
2020-12-17,BARCELONA CIUTAT,50-59,51
2020-12-17,BARCELONA CIUTAT,90+,27
2020-12-17,BARCELONA CIUTAT,70-79,48
2020-12-17,ALT PIRINEU I ARAN,50-59,9
2020-12-17,GIRONA,60-69,37
2020-12-17,ALT PIRINEU I ARAN,0-9,5
2020-12-17,ALT PIRINEU I ARAN,90+,2
2020-12-17,ALT PIRINEU I ARAN,40-49,6
2020-12-17,ALT PIRINEU I ARAN,70-79,1
2020-12-17,BARCELONA CIUTAT,80-89,39
2020-12-17,METROPOLITANA SUD,90+,4
2020-12-17,METROPOLITANA SUD,40-49,65
2020-12-17,METROPOLITANA SUD,30-39,59
2020-12-17,METROPOLITANA SUD,10-19,40
2020-12-17,METROPOLITANA SUD,0-9,23
2020-12-17,METROPOLITANA SUD,80-89,21
2020-12-17,METROPOLITANA SUD,50-59,55
2020-12-17,METROPOLITANA SUD,60-69,34
2020-12-17,METROPOLITANA SUD,70-79,26
2020-12-17,METROPOLITANA SUD,20-29,38
2020-12-17,METROPOLITANA NORD,10-19,53
2020-12-17,METROPOLITANA NORD,30-39,61
2020-12-17,METROPOLITANA NORD,80-89,21
2020-12-17,METROPOLITANA NORD,90+,22
2020-12-17,METROPOLITANA NORD,40-49,83
2020-12-17,METROPOLITANA NORD,50-59,71
2020-12-17,METROPOLITANA NORD,20-29,68
2020-12-17,METROPOLITANA NORD,0-9,23
2020-12-17,TERRES DE L'EBRE,40-49,6
2020-12-17,TERRES DE L'EBRE,80-89,2
2020-12-17,TERRES DE L'EBRE,20-29,2
2020-12-17,TERRES DE L'EBRE,70-79,7
2020-12-17,TERRES DE L'EBRE,50-59,4
2020-12-17,TERRES DE L'EBRE,10-19,5
2020-12-17,TERRES DE L'EBRE,60-69,1
2020-12-17,TERRES DE L'EBRE,30-39,3
2020-12-17,TERRES DE L'EBRE,0-9,2
2020-12-17,METROPOLITANA NORD,70-79,28
2020-12-17,LLEIDA,20-29,7
2020-12-17,LLEIDA,60-69,11
2020-12-17,LLEIDA,50-59,10
2020-12-17,LLEIDA,10-19,10
2020-12-17,LLEIDA,30-39,14
2020-12-17,LLEIDA,80-89,4
2020-12-17,LLEIDA,40-49,14
2020-12-17,LLEIDA,0-9,6
2020-12-17,LLEIDA,70-79,11
2020-12-17,METROPOLITANA NORD,60-69,37
2020-12-18,CATALUNYA CENTRAL,10-19,36
2020-12-18,CATALUNYA CENTRAL,80-89,16
2020-12-18,CATALUNYA CENTRAL,60-69,62
2020-12-18,CATALUNYA CENTRAL,40-49,70
2020-12-18,CATALUNYA CENTRAL,50-59,54
2020-12-18,CATALUNYA CENTRAL,70-79,34
2020-12-18,CAMP DE TARRAGONA,70-79,14
2020-12-18,CATALUNYA CENTRAL,0-9,11
2020-12-18,CATALUNYA CENTRAL,20-29,40
2020-12-18,CATALUNYA CENTRAL,90+,3
2020-12-18,CATALUNYA CENTRAL,30-39,46
2020-12-18,CAMP DE TARRAGONA,0-9,14
2020-12-18,CAMP DE TARRAGONA,40-49,24
2020-12-18,CAMP DE TARRAGONA,60-69,19
2020-12-18,CAMP DE TARRAGONA,50-59,28
2020-12-18,CAMP DE TARRAGONA,80-89,9
2020-12-18,CAMP DE TARRAGONA,90+,8
2020-12-18,CAMP DE TARRAGONA,20-29,21
2020-12-18,CAMP DE TARRAGONA,10-19,18
2020-12-18,GIRONA,10-19,64
2020-12-18,GIRONA,40-49,69
2020-12-18,GIRONA,60-69,30
2020-12-18,GIRONA,50-59,51
2020-12-18,GIRONA,0-9,31
2020-12-18,GIRONA,20-29,48
2020-12-18,GIRONA,90+,9
2020-12-18,GIRONA,80-89,20
2020-12-18,ALT PIRINEU I ARAN,50-59,11
2020-12-18,CAMP DE TARRAGONA,30-39,21
2020-12-18,BARCELONA CIUTAT,80-89,40
2020-12-18,BARCELONA CIUTAT,20-29,85
2020-12-18,BARCELONA CIUTAT,90+,21
2020-12-18,BARCELONA CIUTAT,10-19,45
2020-12-18,BARCELONA CIUTAT,70-79,35
2020-12-18,BARCELONA CIUTAT,30-39,82
2020-12-18,BARCELONA CIUTAT,40-49,69
2020-12-18,BARCELONA CIUTAT,60-69,62
2020-12-18,BARCELONA CIUTAT,0-9,32
2020-12-18,BARCELONA CIUTAT,50-59,71
2020-12-18,ALT PIRINEU I ARAN,70-79,2
2020-12-18,ALT PIRINEU I ARAN,60-69,4
2020-12-18,ALT PIRINEU I ARAN,20-29,4
2020-12-18,ALT PIRINEU I ARAN,10-19,2
2020-12-18,ALT PIRINEU I ARAN,0-9,6
2020-12-18,ALT PIRINEU I ARAN,40-49,10
2020-12-18,ALT PIRINEU I ARAN,30-39,8
2020-12-18,GIRONA,70-79,23
2020-12-18,METROPOLITANA SUD,40-49,59
2020-12-18,METROPOLITANA SUD,20-29,45
2020-12-18,METROPOLITANA SUD,50-59,53
2020-12-18,METROPOLITANA SUD,30-39,52
2020-12-18,METROPOLITANA SUD,10-19,48
2020-12-18,METROPOLITANA SUD,0-9,14
2020-12-18,METROPOLITANA SUD,70-79,31
2020-12-18,METROPOLITANA SUD,80-89,20
2020-12-18,METROPOLITANA SUD,60-69,43
2020-12-18,METROPOLITANA SUD,90+,10
2020-12-18,METROPOLITANA NORD,70-79,29
2020-12-18,METROPOLITANA NORD,10-19,74
2020-12-18,METROPOLITANA NORD,90+,9
2020-12-18,METROPOLITANA NORD,60-69,37
2020-12-18,METROPOLITANA NORD,0-9,17
2020-12-18,METROPOLITANA NORD,20-29,59
2020-12-18,METROPOLITANA NORD,40-49,63
2020-12-18,TERRES DE L'EBRE,20-29,4
2020-12-18,TERRES DE L'EBRE,40-49,11
2020-12-18,TERRES DE L'EBRE,0-9,2
2020-12-18,TERRES DE L'EBRE,50-59,8
2020-12-18,TERRES DE L'EBRE,10-19,3
2020-12-18,TERRES DE L'EBRE,70-79,3
2020-12-18,TERRES DE L'EBRE,80-89,8
2020-12-18,TERRES DE L'EBRE,30-39,3
2020-12-18,TERRES DE L'EBRE,60-69,8
2020-12-18,TERRES DE L'EBRE,90+,1
2020-12-18,METROPOLITANA NORD,30-39,57
2020-12-18,LLEIDA,70-79,9
2020-12-18,LLEIDA,80-89,5
2020-12-18,LLEIDA,10-19,6
2020-12-18,LLEIDA,20-29,8
2020-12-18,LLEIDA,30-39,9
2020-12-18,LLEIDA,0-9,10
2020-12-18,LLEIDA,50-59,9
2020-12-18,LLEIDA,60-69,8
2020-12-18,LLEIDA,40-49,20
2020-12-18,GIRONA,30-39,27
2020-12-18,METROPOLITANA NORD,80-89,19
2020-12-18,METROPOLITANA NORD,50-59,78
2020-12-19,CAMP DE TARRAGONA,90+,1
2020-12-19,CAMP DE TARRAGONA,20-29,17
2020-12-19,CATALUNYA CENTRAL,50-59,15
2020-12-19,CAMP DE TARRAGONA,60-69,16
2020-12-19,CATALUNYA CENTRAL,10-19,11
2020-12-19,CAMP DE TARRAGONA,50-59,14
2020-12-19,CATALUNYA CENTRAL,70-79,11
2020-12-19,CATALUNYA CENTRAL,80-89,6
2020-12-19,CATALUNYA CENTRAL,30-39,11
2020-12-19,CAMP DE TARRAGONA,80-89,9
2020-12-19,CAMP DE TARRAGONA,40-49,13
2020-12-19,CAMP DE TARRAGONA,70-79,13
2020-12-19,CAMP DE TARRAGONA,30-39,10
2020-12-19,CAMP DE TARRAGONA,0-9,3
2020-12-19,CAMP DE TARRAGONA,10-19,11
2020-12-19,CATALUNYA CENTRAL,20-29,9
2020-12-19,CATALUNYA CENTRAL,60-69,9
2020-12-19,GIRONA,60-69,17
2020-12-19,GIRONA,90+,2
2020-12-19,GIRONA,40-49,22
2020-12-19,GIRONA,20-29,10
2020-12-19,GIRONA,10-19,26
2020-12-19,GIRONA,80-89,6
2020-12-19,GIRONA,0-9,9
2020-12-19,GIRONA,70-79,6
2020-12-19,CATALUNYA CENTRAL,0-9,2
2020-12-19,CATALUNYA CENTRAL,90+,1
2020-12-19,CATALUNYA CENTRAL,40-49,13
2020-12-19,BARCELONA CIUTAT,20-29,43
2020-12-19,BARCELONA CIUTAT,60-69,27
2020-12-19,BARCELONA CIUTAT,80-89,15
2020-12-19,BARCELONA CIUTAT,0-9,10
2020-12-19,BARCELONA CIUTAT,50-59,37
2020-12-19,BARCELONA CIUTAT,30-39,56
2020-12-19,BARCELONA CIUTAT,40-49,47
2020-12-19,BARCELONA CIUTAT,10-19,31
2020-12-19,BARCELONA CIUTAT,70-79,18
2020-12-19,ALT PIRINEU I ARAN,20-29,4
2020-12-19,ALT PIRINEU I ARAN,40-49,5
2020-12-19,ALT PIRINEU I ARAN,30-39,5
2020-12-19,ALT PIRINEU I ARAN,10-19,13
2020-12-19,ALT PIRINEU I ARAN,0-9,2
2020-12-19,ALT PIRINEU I ARAN,50-59,3
2020-12-19,ALT PIRINEU I ARAN,70-79,1
2020-12-19,ALT PIRINEU I ARAN,60-69,1
2020-12-19,BARCELONA CIUTAT,90+,9
2020-12-19,METROPOLITANA SUD,20-29,19
2020-12-19,METROPOLITANA SUD,70-79,18
2020-12-19,METROPOLITANA SUD,30-39,22
2020-12-19,METROPOLITANA SUD,60-69,12
2020-12-19,METROPOLITANA SUD,50-59,33
2020-12-19,METROPOLITANA SUD,40-49,29
2020-12-19,METROPOLITANA SUD,80-89,8
2020-12-19,METROPOLITANA NORD,80-89,7
2020-12-19,METROPOLITANA NORD,0-9,12
2020-12-19,METROPOLITANA NORD,40-49,51
2020-12-19,METROPOLITANA NORD,60-69,29
2020-12-19,METROPOLITANA NORD,10-19,29
2020-12-19,METROPOLITANA NORD,20-29,28
2020-12-19,METROPOLITANA NORD,90+,4
2020-12-19,METROPOLITANA SUD,0-9,6
2020-12-19,METROPOLITANA SUD,10-19,8
2020-12-19,TERRES DE L'EBRE,20-29,2
2020-12-19,TERRES DE L'EBRE,40-49,3
2020-12-19,TERRES DE L'EBRE,60-69,3
2020-12-19,TERRES DE L'EBRE,30-39,1
2020-12-19,GIRONA,50-59,29
2020-12-19,METROPOLITANA NORD,50-59,38
2020-12-19,METROPOLITANA SUD,90+,1
2020-12-19,METROPOLITANA NORD,30-39,30
2020-12-19,GIRONA,30-39,24
2020-12-19,LLEIDA,30-39,6
2020-12-19,LLEIDA,20-29,7
2020-12-19,LLEIDA,0-9,2
2020-12-19,LLEIDA,90+,1
2020-12-19,LLEIDA,50-59,9
2020-12-19,LLEIDA,10-19,7
2020-12-19,LLEIDA,60-69,6
2020-12-19,LLEIDA,40-49,10
2020-12-19,METROPOLITANA NORD,70-79,16
2020-12-19,LLEIDA,80-89,1
2020-12-20,CATALUNYA CENTRAL,10-19,12
2020-12-20,CATALUNYA CENTRAL,30-39,11
2020-12-20,CATALUNYA CENTRAL,70-79,4
2020-12-20,CATALUNYA CENTRAL,40-49,18
2020-12-20,CATALUNYA CENTRAL,60-69,9
2020-12-20,CATALUNYA CENTRAL,20-29,14
2020-12-20,CATALUNYA CENTRAL,0-9,3
2020-12-20,CATALUNYA CENTRAL,50-59,13
2020-12-20,CAMP DE TARRAGONA,10-19,3
2020-12-20,CATALUNYA CENTRAL,90+,2
2020-12-20,CAMP DE TARRAGONA,40-49,18
2020-12-20,CAMP DE TARRAGONA,50-59,7
2020-12-20,CAMP DE TARRAGONA,30-39,10
2020-12-20,CAMP DE TARRAGONA,20-29,7
2020-12-20,CAMP DE TARRAGONA,80-89,2
2020-12-20,CAMP DE TARRAGONA,70-79,5
2020-12-20,GIRONA,90+,2
2020-12-20,GIRONA,10-19,13
2020-12-20,GIRONA,60-69,9
2020-12-20,GIRONA,30-39,12
2020-12-20,GIRONA,70-79,14
2020-12-20,GIRONA,20-29,16
2020-12-20,GIRONA,0-9,5
2020-12-20,GIRONA,50-59,20
2020-12-20,GIRONA,40-49,28
2020-12-20,CATALUNYA CENTRAL,80-89,1
2020-12-20,BARCELONA CIUTAT,40-49,29
2020-12-20,BARCELONA CIUTAT,0-9,4
2020-12-20,BARCELONA CIUTAT,30-39,27
2020-12-20,BARCELONA CIUTAT,10-19,13
2020-12-20,BARCELONA CIUTAT,20-29,23
2020-12-20,BARCELONA CIUTAT,50-59,27
2020-12-20,BARCELONA CIUTAT,90+,8
2020-12-20,BARCELONA CIUTAT,80-89,15
2020-12-20,BARCELONA CIUTAT,60-69,21
2020-12-20,BARCELONA CIUTAT,70-79,6
2020-12-20,ALT PIRINEU I ARAN,40-49,1
2020-12-20,ALT PIRINEU I ARAN,60-69,2
2020-12-20,ALT PIRINEU I ARAN,30-39,3
2020-12-20,ALT PIRINEU I ARAN,50-59,1
2020-12-20,GIRONA,80-89,12
2020-12-20,CAMP DE TARRAGONA,60-69,11
2020-12-20,CAMP DE TARRAGONA,0-9,3
2020-12-20,CAMP DE TARRAGONA,90+,1
2020-12-20,METROPOLITANA SUD,80-89,7
2020-12-20,METROPOLITANA SUD,70-79,7
2020-12-20,METROPOLITANA SUD,30-39,17
2020-12-20,METROPOLITANA SUD,90+,4
2020-12-20,METROPOLITANA SUD,20-29,14
2020-12-20,METROPOLITANA SUD,10-19,7
2020-12-20,METROPOLITANA SUD,0-9,4
2020-12-20,METROPOLITANA SUD,50-59,24
2020-12-20,METROPOLITANA SUD,60-69,10
2020-12-20,METROPOLITANA SUD,40-49,19
2020-12-20,METROPOLITANA NORD,90+,4
2020-12-20,METROPOLITANA NORD,50-59,39
2020-12-20,METROPOLITANA NORD,40-49,41
2020-12-20,METROPOLITANA NORD,30-39,23
2020-12-20,METROPOLITANA NORD,20-29,22
2020-12-20,TERRES DE L'EBRE,60-69,5
2020-12-20,TERRES DE L'EBRE,80-89,1
2020-12-20,TERRES DE L'EBRE,40-49,2
2020-12-20,TERRES DE L'EBRE,20-29,3
2020-12-20,TERRES DE L'EBRE,30-39,3
2020-12-20,METROPOLITANA NORD,10-19,19
2020-12-20,LLEIDA,40-49,6
2020-12-20,LLEIDA,30-39,7
2020-12-20,LLEIDA,70-79,3
2020-12-20,LLEIDA,60-69,6
2020-12-20,LLEIDA,90+,1
2020-12-20,LLEIDA,10-19,3
2020-12-20,LLEIDA,80-89,4
2020-12-20,LLEIDA,50-59,3
2020-12-20,LLEIDA,0-9,1
2020-12-20,METROPOLITANA NORD,80-89,12
2020-12-20,METROPOLITANA NORD,0-9,6
2020-12-20,METROPOLITANA NORD,70-79,18
2020-12-20,METROPOLITANA NORD,60-69,19
2020-12-21,CAMP DE TARRAGONA,80-89,13
2020-12-21,CAMP DE TARRAGONA,20-29,25
2020-12-21,CAMP DE TARRAGONA,50-59,23
2020-12-21,CATALUNYA CENTRAL,50-59,42
2020-12-21,CATALUNYA CENTRAL,0-9,14
2020-12-21,CATALUNYA CENTRAL,90+,12
2020-12-21,CATALUNYA CENTRAL,70-79,18
2020-12-21,CATALUNYA CENTRAL,40-49,49
2020-12-21,CATALUNYA CENTRAL,30-39,30
2020-12-21,CATALUNYA CENTRAL,10-19,42
2020-12-21,CATALUNYA CENTRAL,60-69,37
2020-12-21,CATALUNYA CENTRAL,80-89,16
2020-12-21,CAMP DE TARRAGONA,30-39,22
2020-12-21,CAMP DE TARRAGONA,0-9,10
2020-12-21,CAMP DE TARRAGONA,60-69,16
2020-12-21,CAMP DE TARRAGONA,40-49,28
2020-12-21,CAMP DE TARRAGONA,10-19,37
2020-12-21,CAMP DE TARRAGONA,70-79,15
2020-12-21,GIRONA,70-79,24
2020-12-21,CATALUNYA CENTRAL,20-29,21
2020-12-21,GIRONA,90+,13
2020-12-21,GIRONA,40-49,67
2020-12-21,GIRONA,50-59,56
2020-12-21,GIRONA,0-9,23
2020-12-21,GIRONA,60-69,37
2020-12-21,GIRONA,20-29,49
2020-12-21,GIRONA,80-89,27
2020-12-21,GIRONA,30-39,49
2020-12-21,BARCELONA CIUTAT,40-49,142
2020-12-21,ALT PIRINEU I ARAN,0-9,12
2020-12-21,ALT PIRINEU I ARAN,40-49,12
2020-12-21,ALT PIRINEU I ARAN,60-69,7
2020-12-21,ALT PIRINEU I ARAN,30-39,7
2020-12-21,ALT PIRINEU I ARAN,10-19,14
2020-12-21,BARCELONA CIUTAT,0-9,34
2020-12-21,BARCELONA CIUTAT,30-39,129
2020-12-21,BARCELONA CIUTAT,90+,13
2020-12-21,BARCELONA CIUTAT,20-29,101
2020-12-21,BARCELONA CIUTAT,50-59,110
2020-12-21,BARCELONA CIUTAT,10-19,83
2020-12-21,BARCELONA CIUTAT,60-69,72
2020-12-21,ALT PIRINEU I ARAN,80-89,2
2020-12-21,ALT PIRINEU I ARAN,20-29,9
2020-12-21,ALT PIRINEU I ARAN,50-59,6
2020-12-21,ALT PIRINEU I ARAN,70-79,2
2020-12-21,BARCELONA CIUTAT,80-89,36
2020-12-21,BARCELONA CIUTAT,70-79,43
2020-12-21,METROPOLITANA NORD,50-59,122
2020-12-21,METROPOLITANA SUD,40-49,128
2020-12-21,METROPOLITANA SUD,80-89,27
2020-12-21,METROPOLITANA SUD,50-59,74
2020-12-21,METROPOLITANA SUD,60-69,56
2020-12-21,METROPOLITANA SUD,70-79,43
2020-12-21,METROPOLITANA SUD,90+,13
2020-12-21,METROPOLITANA SUD,30-39,77
2020-12-21,METROPOLITANA SUD,0-9,27
2020-12-21,METROPOLITANA SUD,10-19,62
2020-12-21,METROPOLITANA SUD,20-29,60
2020-12-21,METROPOLITANA NORD,40-49,110
2020-12-21,METROPOLITANA NORD,20-29,94
2020-12-21,METROPOLITANA NORD,70-79,43
2020-12-21,METROPOLITANA NORD,0-9,23
2020-12-21,METROPOLITANA NORD,90+,9
2020-12-21,METROPOLITANA NORD,10-19,64
2020-12-21,METROPOLITANA NORD,80-89,29
2020-12-21,TERRES DE L'EBRE,30-39,4
2020-12-21,TERRES DE L'EBRE,0-9,2
2020-12-21,TERRES DE L'EBRE,40-49,8
2020-12-21,TERRES DE L'EBRE,60-69,5
2020-12-21,TERRES DE L'EBRE,90+,4
2020-12-21,TERRES DE L'EBRE,10-19,5
2020-12-21,TERRES DE L'EBRE,50-59,3
2020-12-21,TERRES DE L'EBRE,20-29,4
2020-12-21,TERRES DE L'EBRE,70-79,3
2020-12-21,METROPOLITANA NORD,30-39,86
2020-12-21,LLEIDA,20-29,17
2020-12-21,LLEIDA,80-89,11
2020-12-21,LLEIDA,30-39,17
2020-12-21,LLEIDA,40-49,19
2020-12-21,LLEIDA,10-19,9
2020-12-21,LLEIDA,70-79,7
2020-12-21,LLEIDA,50-59,25
2020-12-21,LLEIDA,60-69,15
2020-12-21,METROPOLITANA NORD,60-69,60
2020-12-21,GIRONA,10-19,40
2020-12-21,LLEIDA,0-9,3
2020-12-22,CATALUNYA CENTRAL,80-89,11
2020-12-22,CAMP DE TARRAGONA,30-39,20
2020-12-22,CAMP DE TARRAGONA,80-89,18
2020-12-22,CAMP DE TARRAGONA,40-49,39
2020-12-22,CAMP DE TARRAGONA,20-29,28
2020-12-22,CAMP DE TARRAGONA,90+,17
2020-12-22,CATALUNYA CENTRAL,30-39,37
2020-12-22,CATALUNYA CENTRAL,20-29,33
2020-12-22,CATALUNYA CENTRAL,70-79,30
2020-12-22,CATALUNYA CENTRAL,0-9,12
2020-12-22,CATALUNYA CENTRAL,50-59,36
2020-12-22,CATALUNYA CENTRAL,90+,10
2020-12-22,CATALUNYA CENTRAL,40-49,44
2020-12-22,CAMP DE TARRAGONA,10-19,24
2020-12-22,CAMP DE TARRAGONA,60-69,34
2020-12-22,CAMP DE TARRAGONA,0-9,6
2020-12-22,CAMP DE TARRAGONA,70-79,28
2020-12-22,CAMP DE TARRAGONA,50-59,36
2020-12-22,CATALUNYA CENTRAL,60-69,42
2020-12-22,GIRONA,0-9,18
2020-12-22,CATALUNYA CENTRAL,10-19,34
2020-12-22,GIRONA,60-69,33
2020-12-22,GIRONA,20-29,32
2020-12-22,GIRONA,80-89,27
2020-12-22,GIRONA,90+,10
2020-12-22,GIRONA,40-49,66
2020-12-22,GIRONA,30-39,51
2020-12-22,GIRONA,50-59,51
2020-12-22,ALT PIRINEU I ARAN,60-69,5
2020-12-22,BARCELONA CIUTAT,80-89,33
2020-12-22,BARCELONA CIUTAT,10-19,51
2020-12-22,BARCELONA CIUTAT,40-49,118
2020-12-22,BARCELONA CIUTAT,0-9,34
2020-12-22,BARCELONA CIUTAT,30-39,116
2020-12-22,BARCELONA CIUTAT,60-69,76
2020-12-22,BARCELONA CIUTAT,20-29,103
2020-12-22,BARCELONA CIUTAT,50-59,101
2020-12-22,BARCELONA CIUTAT,70-79,45
2020-12-22,BARCELONA CIUTAT,90+,16
2020-12-22,ALT PIRINEU I ARAN,20-29,2
2020-12-22,ALT PIRINEU I ARAN,0-9,9
2020-12-22,ALT PIRINEU I ARAN,30-39,8
2020-12-22,ALT PIRINEU I ARAN,40-49,12
2020-12-22,ALT PIRINEU I ARAN,10-19,2
2020-12-22,ALT PIRINEU I ARAN,70-79,1
2020-12-22,ALT PIRINEU I ARAN,80-89,4
2020-12-22,ALT PIRINEU I ARAN,90+,1
2020-12-22,ALT PIRINEU I ARAN,50-59,4
2020-12-22,GIRONA,10-19,48
2020-12-22,METROPOLITANA SUD,40-49,106
2020-12-22,METROPOLITANA SUD,50-59,62
2020-12-22,METROPOLITANA SUD,60-69,41
2020-12-22,METROPOLITANA SUD,80-89,24
2020-12-22,METROPOLITANA SUD,30-39,79
2020-12-22,METROPOLITANA SUD,0-9,26
2020-12-22,METROPOLITANA SUD,70-79,27
2020-12-22,METROPOLITANA SUD,20-29,56
2020-12-22,METROPOLITANA SUD,10-19,59
2020-12-22,METROPOLITANA SUD,90+,5
2020-12-22,METROPOLITANA NORD,30-39,70
2020-12-22,METROPOLITANA NORD,80-89,34
2020-12-22,METROPOLITANA NORD,20-29,81
2020-12-22,METROPOLITANA NORD,10-19,57
2020-12-22,METROPOLITANA NORD,90+,10
2020-12-22,METROPOLITANA NORD,40-49,88
2020-12-22,METROPOLITANA NORD,0-9,41
2020-12-22,METROPOLITANA NORD,60-69,71
2020-12-22,TERRES DE L'EBRE,50-59,7
2020-12-22,TERRES DE L'EBRE,30-39,7
2020-12-22,TERRES DE L'EBRE,40-49,2
2020-12-22,TERRES DE L'EBRE,70-79,5
2020-12-22,TERRES DE L'EBRE,20-29,6
2020-12-22,TERRES DE L'EBRE,0-9,2
2020-12-22,TERRES DE L'EBRE,60-69,4
2020-12-22,METROPOLITANA NORD,50-59,73
2020-12-22,LLEIDA,40-49,17
2020-12-22,LLEIDA,90+,4
2020-12-22,LLEIDA,70-79,14
2020-12-22,LLEIDA,80-89,3
2020-12-22,LLEIDA,60-69,11
2020-12-22,LLEIDA,30-39,15
2020-12-22,LLEIDA,50-59,15
2020-12-22,LLEIDA,0-9,7
2020-12-22,LLEIDA,10-19,17
2020-12-22,LLEIDA,20-29,14
